QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
254,Factor Combinations,factor-combinations,Medium,49.499161368334825,True,backtracking,algorithms
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,49.88013900159195,True,"array,stack,tree,binary-search-tree,recursion,monotonic-stack,binary-tree",algorithms
256,Paint House,paint-house,Medium,62.45967607835312,True,"array,dynamic-programming",algorithms
257,Binary Tree Paths,binary-tree-paths,Easy,63.62307569117625,False,"string,backtracking,tree,depth-first-search,binary-tree",algorithms
258,Add Digits,add-digits,Easy,66.57721880933002,False,"math,simulation,number-theory",algorithms
259,3Sum Smaller,3sum-smaller,Medium,50.738134400488356,True,"array,two-pointers,binary-search,sorting",algorithms
260,Single Number III,single-number-iii,Medium,68.37555417932309,False,"array,bit-manipulation",algorithms
261,Graph Valid Tree,graph-valid-tree,Medium,48.08039730634832,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
262,Trips and Users,trips-and-users,Hard,36.373216405436175,False,database,database
263,Ugly Number,ugly-number,Easy,41.94783316767463,False,math,algorithms
264,Ugly Number II,ugly-number-ii,Medium,46.196125262505035,False,"hash-table,math,dynamic-programming,heap-priority-queue",algorithms
265,Paint House II,paint-house-ii,Hard,54.6491098685475,True,"array,dynamic-programming",algorithms
266,Palindrome Permutation,palindrome-permutation,Easy,67.2063034380569,True,"hash-table,string,bit-manipulation",algorithms
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,41.39635065694329,True,"hash-table,string,backtracking",algorithms
268,Missing Number,missing-number,Easy,66.76503923291496,False,"array,hash-table,math,binary-search,bit-manipulation,sorting",algorithms
269,Alien Dictionary,alien-dictionary,Hard,35.75185001300329,True,"array,string,depth-first-search,breadth-first-search,graph,topological-sort",algorithms
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,51.68604455537916,True,"binary-search,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
271,Encode and Decode Strings,encode-and-decode-strings,Medium,46.45461984559007,True,"array,string,design",algorithms
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,59.061288832660594,True,"two-pointers,stack,tree,depth-first-search,binary-search-tree,heap-priority-queue,binary-tree",algorithms
273,Integer to English Words,integer-to-english-words,Hard,30.59126151275985,False,"math,string,recursion",algorithms
274,H-Index,h-index,Medium,38.95138448109993,False,"array,sorting,counting-sort",algorithms
275,H-Index II,h-index-ii,Medium,38.11491520259405,False,"array,binary-search",algorithms
276,Paint Fence,paint-fence,Medium,46.59537428500373,True,dynamic-programming,algorithms
277,Find the Celebrity,find-the-celebrity,Medium,47.19370781399552,True,"two-pointers,graph,interactive",algorithms
278,First Bad Version,first-bad-version,Easy,44.371587572570306,False,"binary-search,interactive",algorithms
279,Perfect Squares,perfect-squares,Medium,54.78475592460338,False,"math,dynamic-programming,breadth-first-search",algorithms
280,Wiggle Sort,wiggle-sort,Medium,67.67252526220008,True,"array,greedy,sorting",algorithms
281,Zigzag Iterator,zigzag-iterator,Medium,63.83107130365605,True,"array,design,queue,iterator",algorithms
282,Expression Add Operators,expression-add-operators,Hard,39.85795144827684,False,"math,string,backtracking",algorithms
283,Move Zeroes,move-zeroes,Easy,61.73851250723404,False,"array,two-pointers",algorithms
284,Peeking Iterator,peeking-iterator,Medium,59.47361284373813,False,"array,design,iterator",algorithms
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,49.69706504818973,True,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
286,Walls and Gates,walls-and-gates,Medium,61.36789390161851,True,"array,breadth-first-search,matrix",algorithms
287,Find the Duplicate Number,find-the-duplicate-number,Medium,60.74890158452727,False,"array,two-pointers,binary-search,bit-manipulation",algorithms
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,26.249191636128476,True,"array,hash-table,string,design",algorithms
289,Game of Life,game-of-life,Medium,69.08812445301756,False,"array,matrix,simulation",algorithms
290,Word Pattern,word-pattern,Easy,42.01877525898616,False,"hash-table,string",algorithms
291,Word Pattern II,word-pattern-ii,Medium,47.6276917834253,True,"hash-table,string,backtracking",algorithms
292,Nim Game,nim-game,Easy,56.83942251837705,False,"math,brainteaser,game-theory",algorithms
293,Flip Game,flip-game,Easy,64.57068325827746,True,string,algorithms
294,Flip Game II,flip-game-ii,Medium,52.118010271373514,True,"math,dynamic-programming,backtracking,memoization,game-theory",algorithms
295,Find Median from Data Stream,find-median-from-data-stream,Hard,51.88827428363031,False,"two-pointers,design,sorting,heap-priority-queue,data-stream",algorithms
296,Best Meeting Point,best-meeting-point,Hard,60.92734120744506,True,"array,math,sorting,matrix",algorithms
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,56.73692425730784,False,"string,tree,depth-first-search,breadth-first-search,design,binary-tree",algorithms
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,53.48790754602541,True,"tree,depth-first-search,binary-tree",algorithms
299,Bulls and Cows,bulls-and-cows,Medium,50.25919036564523,False,"hash-table,string,counting",algorithms
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,55.3188167823079,False,"array,binary-search,dynamic-programming",algorithms
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,48.19674309952942,False,"string,backtracking,breadth-first-search",algorithms
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,58.899217105418764,True,"array,binary-search,depth-first-search,breadth-first-search,matrix",algorithms
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,63.33185046446571,False,"array,design,prefix-sum",algorithms
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,54.54935043529077,False,"array,design,matrix,prefix-sum",algorithms
305,Number of Islands II,number-of-islands-ii,Hard,39.84785857056917,True,"array,union-find",algorithms
306,Additive Number,additive-number,Medium,31.5464077232366,False,"string,backtracking",algorithms
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,40.9502203765548,False,"array,design,binary-indexed-tree,segment-tree",algorithms
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Hard,44.048712317827906,True,"array,design,binary-indexed-tree,segment-tree,matrix",algorithms
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,58.08837680601576,False,"array,dynamic-programming",algorithms
310,Minimum Height Trees,minimum-height-trees,Medium,41.7293139018859,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,68.08263603949042,True,"array,hash-table,matrix",algorithms
312,Burst Balloons,burst-balloons,Hard,58.75514494310546,False,"array,dynamic-programming",algorithms
313,Super Ugly Number,super-ugly-number,Medium,45.23913282243693,False,"array,math,dynamic-programming",algorithms
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,54.30350755086515,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,42.41826602954579,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,49.636086966961194,False,"string,stack,greedy,monotonic-stack",algorithms
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,43.16317929393098,True,"array,breadth-first-search,matrix",algorithms
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,59.957094902518726,False,"array,string,bit-manipulation",algorithms
319,Bulb Switcher,bulb-switcher,Medium,52.75965198477434,False,"math,brainteaser",algorithms
320,Generalized Abbreviation,generalized-abbreviation,Medium,58.39284488086246,True,"string,backtracking,bit-manipulation",algorithms
321,Create Maximum Number,create-maximum-number,Hard,30.099392077558733,False,"array,two-pointers,stack,greedy,monotonic-stack",algorithms
322,Coin Change,coin-change,Medium,43.89893487486376,False,"array,dynamic-programming,breadth-first-search",algorithms
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,62.78282747464633,True,"depth-first-search,breadth-first-search,union-find,graph",algorithms
324,Wiggle Sort II,wiggle-sort-ii,Medium,34.32337498995332,False,"array,divide-and-conquer,sorting,quickselect",algorithms
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,49.49059729752991,True,"array,hash-table,prefix-sum",algorithms
326,Power of Three,power-of-three,Easy,46.536272826806886,False,"math,recursion",algorithms
327,Count of Range Sum,count-of-range-sum,Hard,35.909736527734665,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
328,Odd Even Linked List,odd-even-linked-list,Medium,61.38363164440599,False,linked-list,algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,53.58817303044451,False,"array,dynamic-programming,depth-first-search,breadth-first-search,graph,topological-sort,memoization,matrix",algorithms
330,Patching Array,patching-array,Hard,41.79462770580688,False,"array,greedy",algorithms
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,45.21278138545578,False,"string,stack,tree,binary-tree",algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,43.24955672224857,False,"depth-first-search,graph,eulerian-circuit",algorithms
333,Largest BST Subtree,largest-bst-subtree,Medium,43.791984889545866,True,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,39.916197823185605,False,"array,greedy",algorithms
335,Self Crossing,self-crossing,Hard,30.470112855566235,False,"array,math,geometry",algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,35.307307438423905,False,"array,hash-table,string,trie",algorithms
337,House Robber III,house-robber-iii,Medium,54.23342863079756,False,"dynamic-programming,tree,depth-first-search,binary-tree",algorithms
338,Counting Bits,counting-bits,Easy,78.24377165525729,False,"dynamic-programming,bit-manipulation",algorithms
339,Nested List Weight Sum,nested-list-weight-sum,Medium,83.56978405481895,True,"depth-first-search,breadth-first-search",algorithms
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,48.81271513544921,True,"hash-table,string,sliding-window",algorithms
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,64.45543584438637,False,"stack,tree,depth-first-search,design,queue,iterator",algorithms
342,Power of Four,power-of-four,Easy,47.96668024861526,False,"math,bit-manipulation,recursion",algorithms
343,Integer Break,integer-break,Medium,60.32524877204592,False,"math,dynamic-programming",algorithms
344,Reverse String,reverse-string,Easy,77.8046866022963,False,"two-pointers,string",algorithms
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,53.01995572247784,False,"two-pointers,string",algorithms
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,78.3032534431374,True,"array,design,queue,data-stream",algorithms
347,Top K Frequent Elements,top-k-frequent-elements,Medium,62.763043904374946,False,"array,hash-table,divide-and-conquer,sorting,heap-priority-queue,bucket-sort,counting,quickselect",algorithms
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,57.96626144494883,True,"array,hash-table,design,matrix,simulation",algorithms
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,74.4540045060568,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,56.47207446119252,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
351,Android Unlock Patterns,android-unlock-patterns,Medium,51.83893331799091,True,"dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,60.02871068972424,False,"binary-search,design,ordered-set",algorithms
353,Design Snake Game,design-snake-game,Medium,38.745822502784996,True,"array,hash-table,design,queue,simulation",algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.106982020695106,False,"array,binary-search,dynamic-programming,sorting",algorithms
355,Design Twitter,design-twitter,Medium,39.39710305094572,False,"hash-table,linked-list,design,heap-priority-queue",algorithms
356,Line Reflection,line-reflection,Medium,35.49760417670401,True,"array,hash-table,math",algorithms
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,52.96220653017416,False,"math,dynamic-programming,backtracking",algorithms
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,Hard,38.651802610509975,True,"hash-table,string,greedy,sorting,heap-priority-queue,counting",algorithms
359,Logger Rate Limiter,logger-rate-limiter,Easy,75.87369549057279,True,"hash-table,design,data-stream",algorithms
360,Sort Transformed Array,sort-transformed-array,Medium,55.72476029328821,True,"array,math,two-pointers,sorting",algorithms
361,Bomb Enemy,bomb-enemy,Medium,51.73064904325625,True,"array,dynamic-programming,matrix",algorithms
